time,id,Speed,xDistance,yDistance,Vx平均值,Vy平均值,grid_position,TTC_matrix,IS_matrix,Total_Risk_matrix,state,时间ID
16:46:49,1027.0060681307943,16.7932344973384,-0.004510215,-5.606638715,12.906205196047447,0.006210456781188254,7.990605142574082,1.4325913768775422,0.7712981664931436,1.1153706871174836,High Risk,6
16:46:50,28.98376986387405,12.304003896584158,1.5958797370122613,-5.193900688,12.233528675906449,-0.034556435,7.991190083142825,76.65276711372677,0.7745653603196763,38.70974927365053,Low Risk,6
16:46:51,28.988315064130752,12.40174391434676,2.013802434294848,-5.19369987,11.8781439840673,0.002453138263211528,8.00066957482179,10.900924796917753,0.7978869414086216,5.855753561112353,Low Risk,6
16:46:52,29.015043143187093,12.510008413611226,3.4997117972096023,-4.394405508,11.825884646236716,0.003663264907346211,8.981895251980394,8.25012387260539,0.8214307954934856,4.527381876089969,Medium Risk,6
16:46:52,796.0094305552212,14.506977354434358,-6.414664854,-2.415634583,11.806119937795096,-0.003025869,7.015014797986294,2.5593269548513318,0.9972952995913165,1.7599816991720139,Medium Risk,6
16:46:53,29.020225143781833,12.895669450291706,5.087388923576329,-3.98667718,11.81745222726372,-0.012924595,9.014459238871963,5.90143886114567,0.9550186753910853,3.410267662109121,Medium Risk,6
16:46:53,795.9895210473697,13.802397373845368,-4.590873541,-2.409914259,11.805383994898465,-0.005766691,7.014404865845226,2.5677880852074546,0.7536961009832055,1.6671848530042304,Medium Risk,6
16:46:54,28.998329046407083,13.709531957253677,6.702039463366594,-4.011618324,11.768547345040666,0.00805988511493866,9.000137384354892,4.055622183576905,1.1472792552120825,2.592935886180603,Medium Risk,6
16:46:58,16.00315376461065,12.295046930588349,0.7949542892822278,-3.692112332,9.666528067502432,-0.006670015,7.99762540955546,1.4175003590040791,0.6070643082022227,1.0067167526835095,High Risk,6
16:46:59,15.989037024006032,12.212196940277805,2.789810681677863,-3.100196845,8.933761484975909,-0.011673525,8.998487520242366,1.2699878252688628,0.6944225896898009,0.9888198246165245,High Risk,6
16:46:59,43.99022733328261,9.595649824394227,0.9046668264522765,-3.215279912,8.94794566552107,-0.000253433,7.989070093517678,5.016666502386065,0.5756145961249088,2.8072569873075155,Medium Risk,6
16:47:00,44.00797495249029,10.685950170342725,1.5014169796639125,-3.095237701,8.245070822228199,-0.005833035,8.007669334241161,1.4053779495785794,0.6052648182598875,0.9862624617777582,High Risk,6
16:47:00,15.987486054758117,11.513208319142253,3.798686347912382,-2.995420217,8.248377988700986,-0.011889526,9.010035383728173,1.4959572012445952,0.8291626028683601,1.1599725313109737,High Risk,6
16:47:01,1043.0045938941462,10.98996264802606,-6.60259219,-1.597425551,7.631243010510975,-0.004454378,6.997096357841192,2.0157218382706055,1.2354170761060788,1.6205412849985124,Medium Risk,6
16:47:01,509.99809935278,10.986931965031925,-6.798504766,-1.001827924,7.606113188912386,-0.012530925,3.9916941129565884,2.03075389490717,1.2352022478306472,1.6480330238543555,Medium Risk,6
16:47:01,44.00206232895138,10.588762898508133,3.0056660937013424,-2.796645148,7.645734809132543,-0.013643191,9.000829543570878,1.378260209865564,0.7376814002327864,1.0757019755280977,High Risk,6
16:47:01,765.0147307530115,11.002367156799277,-6.584906835,-0.998104741,7.617211399556158,-0.00479298,4.012637388629927,1.9679786818006388,1.2102822680414391,1.583518350965213,Medium Risk,6
16:47:01,16.00586576681742,10.987374903165891,6.086319280911767,-3.001204139,7.641955990905582,-0.014233322,8.99762095571445,2.015319625497867,1.2046956085832448,1.610644128436055,Medium Risk,6
16:47:02,1043.0078463097163,10.802585834588282,-3.389805625,-2.006850603,7.064425954687633,0.008887336041124018,6.995940802981833,1.0505122322994869,0.7422986479195463,0.8972532912783271,High Risk,6
16:47:02,44.00798830357836,9.98127974560599,5.390125468732014,-2.305630776,7.030793346357613,-0.024233329,9.006217746661662,1.9897515509603927,1.1053823696378324,1.5416586168582138,Medium Risk,6
16:47:03,1042.9967685776605,9.99813904057423,-0.193997966,-2.386764473,6.52183051652248,0.014840056955211234,7.974621487397988,0.6809231404781358,0.4718068083719381,0.580402690870787,High Risk,6
16:47:04,1042.9946550034715,9.221358211888738,0.002289472894124839,-2.388912204,5.87947599210078,-0.009099364,7.999375989608489,0.7203222512926951,0.49553448921014687,0.6188703478107388,High Risk,6
16:47:04,526.9954368078702,8.607060067842076,2.288827478078304,-2.210567316,5.8624443204278505,-0.01767749,7.987521646593064,1.1546096567938011,0.664572687185106,0.914050423323896,High Risk,6
16:47:04,51.005491930767356,6.9870646486264265,1.080797333045734,-2.81438431,5.865446691158693,-0.015879232,7.990601179920591,2.6477654876042243,0.6207775563452292,1.6352613983056112,Medium Risk,6
16:47:05,1043.0164188675442,8.188808015467778,0.39974719675842507,-2.616081919,5.059071894479207,-0.018198793,8.017967281760956,0.8518571157793746,0.5868552341012032,0.6968023869329895,High Risk,6
16:47:05,527.0117398164664,8.206661608021172,2.805824023439274,-2.018168837,5.07926606038539,0.020279222881790463,8.997276324071086,1.1060682344961008,0.7659820129313958,0.9316051681933546,High Risk,6
16:47:05,51.013514298135945,6.908358883304183,0.9061608075246675,-2.602150046,5.084688547052737,-0.009777003,7.992503551482178,1.5054789041160705,0.6098133108778931,1.072424406088328,High Risk,6
16:47:05,305.99940892190443,6.801818005091541,1.1028762465817097,-2.480354083,5.095198363299501,0.019650615915396748,8.00266211919783,1.5805497806545408,0.6100992039347698,1.0827863341309492,High Risk,6
16:47:06,527.0030736437637,7.098528914582832,3.4997659140132256,-1.985063489,4.291134876736099,-0.006106759,9.001269669722817,1.4440800939070024,0.9877272990706778,1.1946808764159362,High Risk,6
16:47:06,2.9885974910564124,6.99326580786032,-7.389029594,1.199420029249915,4.274033429701615,0.0003978722659839216,3.992333917808196,2.7328588252406454,1.7967444710761349,2.2589677349161312,Medium Risk,6
16:47:06,50.98955834038701,6.611138533849709,1.886555300500412,-2.388557195,4.320845187462135,-0.004940356,7.995842603438584,1.3216189216608332,0.7577968816967371,1.033697724173632,High Risk,6
16:47:06,513.0130914012002,6.799320855607159,-7.195753013,1.2103222209154518,4.271703880997705,0.004448906990537028,3.9972350906385916,2.9028160071818276,1.7816411749436298,2.3346520290915986,Medium Risk,6
16:47:07,526.9976280552951,5.707728660956332,4.093652398419727,-2.523710661,3.607166639943011,-0.013541006,8.988823727827308,2.274348125493569,1.25319017151293,1.7690803332639096,Medium Risk,6
16:47:07,513.011189764774,5.0062390645048,-6.200918791,0.972713133046203,3.590899737815386,-0.013296355,3.99080888702242,4.458056519309819,1.6677615295381685,3.055047719160737,Medium Risk,6
16:47:07,50.99358059969179,5.295529330088815,1.7107084468532545,-2.487851493,3.615561830622906,0.006955037455548807,8.00020231631743,1.7740348174831824,0.7961165525494048,1.2876357080940177,Medium Risk,6
16:47:07,3.0202190483408464,4.998217346260264,-6.001127987,0.9894179728465164,3.572700830161662,-0.012798961,3.9856647743564237,4.315147850428669,1.6057607535153853,2.959371548264193,Medium Risk,6
16:47:08,526.9983409737059,4.7828223202940245,5.289756664358228,-2.694581418,3.0884344827694408,0.007270953982940679,8.985652405189306,3.485425135773222,1.678984368530572,2.5908383226713023,Medium Risk,6
16:47:08,3.0072183070904295,4.009423920386579,-5.399849708,0.7996675261410192,3.1148793341221643,0.012071173868074892,4.0004216128799435,6.056618824243311,1.5465141961263507,3.8089281755529463,Medium Risk,6
16:47:08,50.987058214493054,4.295088857938696,1.9935201703638927,-2.621219968,3.102953181047002,0.016577155063125452,8.006574386259981,2.739533539193492,0.920997162220109,1.843618137021984,Medium Risk,6
16:47:08,512.980400156781,3.788781434064984,-5.419395556,0.81151666796081,3.0861462077899655,0.012023972211952692,4.00674889293641,7.790439387223051,1.5630254406358781,4.677296096147395,Medium Risk,6
16:47:09,526.9844528942992,3.6123246625483922,5.8108841512103595,-2.601111482,2.361595426996681,0.01008691374064613,8.99094272281047,5.094183084528047,2.0518711554249904,3.5892133784705,Medium Risk,6
16:47:09,50.99325855067407,3.2104463704522113,2.399601932267387,-2.604002585,2.3508134993979044,0.01765750504675664,8.003836734254106,4.205313244546333,1.1607721059938558,2.677145405664601,Medium Risk,6
16:47:09,2.995491592760127,2.9977882577311883,-5.201635008,0.6078564640165023,2.376931225300215,-0.002427885,4.013488626798859,8.17124221617568,1.6961382634244957,4.925732898021534,Low Risk,6
16:47:09,282.986348895074,3.0047941222547827,-5.601184974,0.20501372956037836,2.3591119043175874,0.00030068859504955853,4.008113988167049,8.738249978021035,1.8194885280547353,5.286093016243477,Low Risk,6
16:47:09,512.9770881240837,2.801656678428524,-5.197463846,0.5725990036314161,2.3535228975677174,0.012637364463564183,4.01311148790092,11.87275648303202,1.7035756832306224,6.758547378170141,Low Risk,6
16:47:10,527.0150075394725,2.797653396765931,6.507043492927187,-2.710811808,1.4336673785438967,-0.007305192,8.992856156365601,5.166293999403558,2.9263487573927707,4.070096750095389,Medium Risk,6
16:47:10,3.007110569750599,2.5022062590268597,-4.787948639,0.6054168441146809,1.4437289639126913,-0.010353216,3.9938324180913947,4.5561712041377245,2.0214494014611772,3.2784180411797297,Medium Risk,6
16:47:10,50.99858313544877,2.6044998291816857,3.0148766304012264,-2.494509901,1.4494643147496222,-0.004423156,8.996854961774888,3.3588371771252086,1.628911843396648,2.493605579173793,Medium Risk,6
16:47:10,512.9887801886113,1.7919687502014203,-4.399252509,0.5938765581330884,1.4394398021641883,-0.009415205,3.9839008374005855,12.292892083715724,1.8530407733196717,7.07068489844891,Low Risk,6
16:47:10,531.0113643748434,1.00419442908577,-7.40578482,4.385978863657016,1.434649815070782,-0.015589019,0.9981324534998507,19.514981092411677,3.589407211925447,11.528719132047875,Low Risk,6
16:47:11,526.9997380960282,2.0842804870559863,7.208285989239584,-2.699173428,0.8844792988264476,0.007852415521814043,9.00970756231546,6.307923343697706,4.0941512564635145,5.203485082774996,Low Risk,6
16:47:11,50.99692713950809,1.9045419459871191,3.8115055681867176,-2.496937904,0.8803839389558021,-0.003257933,9.002862061667544,4.449223121286336,2.422450408633703,3.44789984812932,Medium Risk,6
16:47:11,2.992327311670306,1.7949779596019722,-4.197367969,0.5867036429788385,0.8732912022602928,0.007193817434311098,4.001971994026254,4.597033472270642,2.269002123851422,3.4237855148286447,Medium Risk,6
16:47:11,20.99433061714689,0.9945790433266238,-7.409610186,4.382167514689248,0.8706328244036081,0.0011299446956855458,0.9742790735250664,71.1462210119237,4.583096839282323,37.863559017242274,Low Risk,6
16:47:11,513.0052886654249,1.2111785884528408,-3.614876521,0.6052736163356112,0.8821639255169066,-0.010595567,4.006386452486076,11.359127114714003,1.9603835626992459,6.663209577768674,Low Risk,6
16:47:12,513.0164053617461,0.9994297892119167,-3.592277571,0.6018654723751827,0.6883012010374501,0.004539632817391006,4.0151670749780894,12.126835594299942,2.1822689774279955,7.151688119809297,Low Risk,6
16:47:12,50.99712172029654,1.2034429280249912,4.422910340303946,-2.508124216,0.7123511130955411,-0.006248257,8.997652096267396,10.104565495970808,3.013956004325365,6.57045486936482,Low Risk,6
16:47:12,3.016013026831264,0.9915439043054352,-3.60405718,0.6006418485110914,0.6924794092464224,0.01722300865845612,3.983319940926938,12.12394336125111,2.1838605663004778,7.16216320220541,Low Risk,6
16:47:13,50.993857059094445,0.9173839551693523,5.187967071252599,-2.495251051,0.707716576148698,-0.004930628,8.989116036810358,28.689873890769015,3.445455630967809,16.07330818603753,Low Risk,6
16:47:13,538.9934469294178,1.4891501767633526,-6.80750093,-3.39799712,0.6951182624704259,0.012454097830747354,7.002212790389501,9.504951731865656,4.559532647432495,7.020335388265782,Low Risk,6
16:47:13,28.991603209215377,1.7984995845178227,-6.598808338,-3.404968489,0.697993125000716,0.005091680243153103,7.011360701957082,6.737542398319559,4.432349566354255,5.601190422557004,Low Risk,6
16:47:14,538.9982042186924,1.1931110387337602,-6.411385462,-3.410224993,0.726408028410804,0.0021392285178246343,6.993402834053762,14.74527984154718,4.295020704602384,9.531389890456817,Low Risk,6
16:47:14,51.00076577493437,0.8161862300110077,4.590314111038697,-2.497202739,0.7182257858227553,-0.007989838,8.985265176445031,57.52731327491294,3.114304060689585,30.30302343190861,Low Risk,6
16:47:14,29.01097338305678,1.2097465677659744,-6.183384359,-3.408880268,0.7378830071014097,-0.008595826,6.992611094795871,14.409974953325444,4.202837546547074,9.309798077065755,Low Risk,6
16:47:14,25.982848446850102,2.295001492704837,-0.411442065,-6.006257659,0.7164282763948017,0.010955672721360386,8.00641166510557,3.778484389892158,3.559030525257409,3.6596573760947066,Medium Risk,6
16:47:14,272.0033147493752,1.2085665807667048,-2.790924377,-3.199560809,0.709628576960525,0.007354892160009423,7.004002107565592,8.652099694272954,2.5082354806377674,5.591437703394233,Low Risk,6
16:47:14,283.0102935277106,0.0011769605754129277,-4.993132983,-0.0005559,0.7093595363275024,-0.00802503,3.989342934798672,7.038254520130376,2.9589917612902785,4.999639083849251,Low Risk,6
16:47:15,51.00437294694943,0.3968082228280955,4.903809047706227,-2.504969356,0.5668864451110655,0.0002728895897044105,9.003024974147232,34.16610013807854,3.6753364121368537,18.91756539167433,Low Risk,6
16:47:16,50.983224274580735,0.4777163876729783,4.719154881689368,-2.490694608,0.2981191907153652,-0.011858264,9.011710438156033,26.503865494441484,4.864472219728319,15.702426140738641,Low Risk,6
16:47:16,26.000499696119952,2.3071242133100918,2.888089633664998,-6.18867182,0.2781744849464878,-0.003257994,9.002949847057057,3.4167912012516024,6.249750761452686,4.822993485030738,Low Risk,6
16:47:16,13.9970706324434,0.5226662259229345,6.895367179668503,-0.690193214,0.2997077722814284,0.017670162201533886,6.009766796572561,34.51178772573473,6.335405603280484,20.436755128171153,Low Risk,6
16:47:16,510.0051634123975,0.4922068736469377,-5.012673385,-0.008225079,0.31099285217408773,0.012016515711797135,3.9869703433474797,24.877921137023684,4.556637650928111,14.711234482817487,Low Risk,6
16:47:17,50.98997997961033,1.297678523776266,5.596155824982763,-2.202400794,0.12441815708496971,-0.005087785,9.015686286075875,5.05065423848194,9.085383115904435,7.0460178652616445,Low Risk,6
16:47:17,14.002336545325932,0.9182840624012578,7.394935987636207,-1.790564767,0.09921945787758282,0.007574455031100005,9.015194287550958,9.629487084358074,11.483484259283843,10.55156873303986,Low Risk,6
16:47:17,510.0087622093416,1.0006813242384733,-4.013787324,0.3990493442913965,0.11474896876033845,0.0005466641898422598,4.014607819180328,4.516100571036036,6.065839057819897,5.292349146838249,Low Risk,6
16:47:18,509.9885140438229,1.0209621695202182,-3.607663501,0.5980651055703347,0.024146878247429872,0.0018657348754735088,3.9854099163289214,3.8064215602213656,9.128717149309521,6.479091729748135,Low Risk,6
16:47:18,3.9976410655808112,0.7965596203993215,1.1028265672990687,-3.309277226,0.049869180227245416,0.014170406045208318,7.995165599982743,4.5646867061905425,8.7108687925443,6.634270711026646,Low Risk,6
16:47:19,510.00072699770794,0.8070442293971657,-2.813638115,0.6071990439644122,0.14360616071342358,0.007303775734073341,3.9896972817524023,4.335210702522614,3.8262899079205215,4.080786490009221,Medium Risk,6
16:47:19,3.994848205926537,0.7965102294057171,1.3986011016423636,-3.3091122,0.13385290882545428,0.004692891417192961,8.011060992582456,5.422427094824254,4.783068357619028,5.113603360435779,Low Risk,6
16:47:19,789.0038171263374,1.7801584492922642,-6.408761109,-2.815849295,0.12693036063931754,-0.006330618,7.003505688713512,4.192568772059308,9.323778662588124,6.769831088712776,Low Risk,6
16:47:19,258.0049497029207,0.7881920060972206,-7.005425614,-2.586652954,0.14339549054491843,0.004693266107959792,7.011730553291363,11.292680927680822,9.98161161412609,10.65581686344914,Low Risk,6
